adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/6XVEErl4d6F2WGfQ9QjPuSC9cMl.jpg,[27],1572219,en,Ocular Silence,A young woman steps out of the shower and discovers something strange on her face.,0.1246,/pq8WhZ0ijZsSLHQOnkDOwJg0qrX.jpg,2025-10-31,Ocular Silence,False,10.0,2
False,/aowsszmvWHflIg8bk4jBnWzUMuV.jpg,[10402],1571844,es,TINI en vivo: FUTTTURA,"Enjoy FUTTTURA, the festival by Tini created as an immersive experience for her fans to relive their favorite songs in a unique way. From Violetta to the present, Tini takes you through every stage of her journey in a magical, thrilling, and unmissable adventure.",0.5842,/78nBOCn99ygCoSKhrtBjIqhSoYQ.jpg,2025-11-08,TINI en vivo: FUTTTURA,False,10.0,1
False,,[],1571776,en,One Last Meal,A young man gets a visit from a very unexpected guest.,0.0297,/5h7a9cX9yZR1lFHMCpMDPWNMKp1.jpg,2025-10-18,One Last Meal,False,10.0,1
False,/qjByIFXo9GZVBJKqvjwF3TS5VIX.jpg,[18],1571417,en,Home,A young man works day and night to visit his sick mother back home.,0.1042,/d8tAAoCuZzpBOVx9wPqoTigPyAa.jpg,2025-10-25,Home,False,10.0,1
False,/xiJWuRJyjbBkDrUanlLEoG1UWSX.jpg,[27],1571365,pt,X-Slasher,,0.0402,/mjw3rD3IdEcJx8fSxx9NmeKywYS.jpg,2025-10-30,X-Slasher,False,10.0,2
False,,[99],1571223,es,El sueño de Grisel,"Grisel reminisces about her youth through the transformative experience of participating in an independent Argentine film in the 1970s, based on Cortázar's short story ""End of the Game."" From a set that recreates her memories, Grisel shares objects, letters, and family mementos she still cherishes, and evokes the emotion of playing Leticia, the central character in that now-lost film. Through archival footage and set reconstructions, the documentary explores nostalgia, the passage of time, and the indelible mark that cinema leaves on those who experience it.",0.0327,/h9C6GOnJ3PxRLauRbIOK3H56axq.jpg,2025-10-29,The dream of Grisel,False,10.0,1
False,,"[878, 35, 28]",1571066,en,Against All Odds,"Against All Odds is the gripping sequel to Try That Again, following Jason, Jocelyn, and the enigmatic bartender Lexian as they navigate the dangerous consequences of Jason’s repeated manipulations of time. Hunted by Xaldin, a relentless enforcer of the natural order, the trio must outwit their pursuer and confront the ripple effects of their past choices. Every decision carries weight, and survival may demand sacrifices they never imagined. Can they stay one step ahead of destiny itself—against all odds?",0.4598,/c2IJugTaDVhBUWtYl2TDSNuRXdD.jpg,2025-10-31,Against All Odds,False,10.0,1
False,,[18],1570977,fa,کفش فرنگی,"A seven-year-old boy eagerly awaits the football shoes his father promised to bring him from abroad. But when he opens the suitcase, he finds an unrelated pair of men’s shoes instead. The boy’s innocent attempts to turn those shoes into the football boots he had dreamed of lead him into a series of bittersweet and humorous adventures.",0.5037,/hzVGjPtnqkp6R5Gb8E7weSuBekp.jpg,2025-11-12,The Foreign Shoes,False,10.0,1
False,,"[18, 9648]",1570858,en,Kōauau,"Ty discovers a kōauau on a beach, which causes him to repeat the same day over and over again. Frustrated and desperate, Ty must figure out how to break the cycle and free himself from the kōauau.",0.0214,/krp1Dx3fwIAPeNGSfClfxaBDLUU.jpg,2025-10-30,Kōauau,False,10.0,1
False,/vyQ8PcPlB5bsL9DujgCKmjgwTb3.jpg,[27],1570825,pt,"""Ele não chega sozinho: A entrega vem primeiro",,0.0143,/lqL2gfEV95xnNIrejBKwAtchhlr.jpg,2025-10-29,"""Ele não chega sozinho: A entrega vem primeiro",False,10.0,1
False,,[35],1570639,en,Leave No Trace,A routine school newspaper interview spirals out of control when one reporter accuses a beloved teacher of being an environmental fraud.,0.0451,/d12ChyaZsiQLDvxd5bZduiwVPjJ.jpg,2025-10-28,Leave No Trace,False,10.0,1
False,/abTJvjKK1XIGnGk0MqMOeAkOxUV.jpg,"[35, 18]",1570479,en,Venezuelan Blues,"Jaro, a young Venezuelan immigrant and aspiring musician, lands his first gig at a Chicago blues club, but his clothes are beat up. Desperate to make a good impression, he scrambles for quick cash. Maybe he could sell a hip-hop beat he’s been working on. Will it be enough to get him on stage looking fresh, though?",0.1058,/eG2wotMpxrAQ0hmLVnCBdHCX47w.jpg,2025-09-28,Venezuelan Blues,False,10.0,1
False,/3QHajfaGmEkjM7scfn3nrw5qwK7.jpg,"[18, 10749]",1570434,th,After the Rain,"Kong was stuck in the rain at the faculty, so he went to take shelter in the activity room and met Beam, a classmate he had a crush on.",0.0914,/mVgY4UMWCFWRMIzE0qwoJqhVi4O.jpg,2025-09-21,After the Rain,False,10.0,1
False,,[27],1570106,en,A Friend In Me,"Sam, a young ghost-hunter, brings home a mysterious VHS tape.",0.0071,/hY3mHvhuYmbxu9pIb1bpcmUAQb8.jpg,2025-10-27,A Friend In Me,False,10.0,1
False,/13mnfnqj25x1eECgT30vOBZhdRJ.jpg,"[18, 99]",1570050,fr,Hôtel Minéral,"On the edge of the ring road, at the top of a concrete tower block, Mapi listens every night to the voice messages sent to her by Gabi, her boyfriend whom she has mysteriously stopped answering. With summer approaching, the floor is gradually emptying, and the few remaining tenants would like to understand their friend's silence. But within the walls of the Hôtel Minéral, it seems difficult for anyone to re-establish communication.",0.1317,/6HTx5yF0NU9Nv3XnZT4rpFSshPL.jpg,2025-11-01,Hôtel Minéral,False,10.0,1
False,,[27],1569885,en,The Rebuke,HKU first year student project.,0.0614,/balYsKdkQEQWxLX6t6UpVqCj8GD.jpg,2025-06-20,The Rebuke,False,10.0,1
False,/dg7h5aULumBi5qtSS94SWNbGGJP.jpg,[99],1569724,it,Il tempo del fiume,,0.0071,/edPx72J8mVvMobNBRVkik2djVcN.jpg,2025-10-25,Il tempo del fiume,False,10.0,1
False,/6czZwNQLZoyQfYMHa66aTjBtB78.jpg,"[10402, 99]",1569696,en,Voice,"A journey into the life of blind jazz musician Caitlin Smith as she explores how her voice as a musician and teacher has become a tool of identity, resilience, and empowerment.",0.1588,/h2R5qZCNJWWWpfAZkBcomNfp0nQ.jpg,2025-11-08,Voice,False,10.0,1
False,,"[35, 18, 27, 16]",1569660,en,WeirdWorld,A small disillusioned creature searches for meaning in an increasingly weird world.,0.0398,/bRkCcVKFMtkQOOygU0Yymo2r98z.jpg,2025-11-01,WeirdWorld,False,10.0,1
False,,[],1569591,fr,Tout Va Changer,"Sarah and Alex live with their parents in Lebanon and enjoy escaping into their imaginary world. One day, the family receives unexpected news that will change their lives forever.",0.0071,/eSJAIGU3ryCmMIyPOIEOvYjSg0l.jpg,2025-10-03,Tout Va Changer,False,10.0,1
False,/bAAlXvAhxa93yigcHkKXJXBy6gu.jpg,"[35, 99]",1569589,en,ABSOLUTE CINEMA,"A fresh out of university film graduate decides he is fed up with the current state of cinema, with big releases only ever being franchise films or reboots. A documentary crew follows him as he sets out to create the greatest film of all time.",0.1057,/aSqpaPnbjdSvv0nGa0vnuPV09fC.jpg,2025-10-30,ABSOLUTE CINEMA,False,10.0,1
False,,"[18, 35]",1569557,en,The Cringy Life Of A Replaceable Kid,"After the school shooting at “Positive Thinking High School”, a socially awkward boy and a teen model drift together into his eccentric mother’s world--pulling them into a tangle of humiliation, absurd beliefs, and questionable life lessons.",0.0193,/hUPuWujXyh0cMXr0Xkx5MCoMBHw.jpg,2025-06-07,The Cringy Life Of A Replaceable Kid,False,10.0,1
False,/xuJPm3fmwvhpoKcHQyuxtlb4gWx.jpg,"[53, 878, 9648]",1569027,en,Death Note Resurrection,"Light Yagami’s control over the Death Note is growing, but L is still on the case. Watch the re-imagining of the classic manga in this student film!",0.734,/4Tp3PCuA0WNcXHuxQuQTUcbuPKE.jpg,2025-10-24,Death Note Resurrection,False,10.0,1
False,,"[16, 18]",1568945,es,Penumbra,,0.1697,/waEgFlF6SsgDXAxiNLcJL3kuKRk.jpg,2025-10-26,Penumbra,False,10.0,1
False,,[99],1568865,en,I Hope It Happened the Way I Think It Did,"Made over the course of three days, this film is the culmination of three weeks.",0.0,/feSAS6n4FIMGK4NtPJ9mzARPtBo.jpg,2025-10-25,I Hope It Happened the Way I Think It Did,False,10.0,1
False,/fkWsrzHUYbbFmcYdidOplwWTwKo.jpg,[99],1568862,en,Sometimes I Forget What Day of the Week It Is,"When something small happens, it's usually over within seconds.",0.0,/pmH9fioXMSD3KxGOY0HfMxkyckG.jpg,2025-10-19,Sometimes I Forget What Day of the Week It Is,False,10.0,1
False,/b4mvx9dxq6jXTJHfApmH0ukGw7e.jpg,[99],1568852,en,M.S.T.W.,This film is dedicated to myself in three years.,0.0071,/tfL9GKcvq4Hlv2Pzaa48RVana2e.jpg,2025-08-31,M.S.T.W.,False,10.0,1
False,/4eQaTjtapfBf0LILNUVxU70vnPs.jpg,[99],1568847,en,"Thank God for Smart People, or Else I Would Be Dumb 2",The smart people are the reason there are dumb people.,0.0,/xyQUKnkBlE493dFAFGxcULCrfX1.jpg,2025-05-24,"Thank God for Smart People, or Else I Would Be Dumb 2",False,10.0,1
False,/3BkQaampJWjOwQH4xdlcmXuIXJe.jpg,[35],1568844,en,The Meditation/McDonald's Conflict,Wyatt must decide what means more to him.,0.0,/6Xw6Lj9I9xXubtrmpkk06gP160l.jpg,2025-05-06,The Meditation/McDonald's Conflict,False,10.0,1
False,/7uucCxJFB3we1T5rFlTUxbARHB2.jpg,[99],1568840,en,"Thank God for Smart People, or Else I Would Be Dumb","The smarter someone is, the less you should probably trust them. Given the choice between being smart and dumb, I'd always choose dumb.",0.0,/oFpM0KdPA6V8z9HfGNEaiad0sdG.jpg,2025-04-02,"Thank God for Smart People, or Else I Would Be Dumb",False,10.0,1
False,/qq8GEEvkjNKnAZZ50aRnFX9H6Qx.jpg,[99],1568815,en,The Communists are Coming - A Visual Manifesto,"This original documentary charts the founding year of the Revolutionary Communist International, up to its inaugural conference in June 2024.",0.0281,/AZc3Bq1guQBEQWgWrD1CrD35xi.jpg,2025-10-24,The Communists are Coming - A Visual Manifesto,False,10.0,2
False,/6BsqXEF2G82X0AH8RgqPevyVdWa.jpg,[],1568813,en,MEATCANYON,"Obsessed with his declining online relevance, Hunter descends into madness as he extracts grotesque, malformed cartoon ideas from a decaying creature locked in his basement",0.1156,/4EoTFvKDetRuj3Q0744s0GxMpOs.jpg,2025-10-25,MEATCANYON,False,10.0,1
False,,[9648],1568153,en,Alessandro Santin,Alessandro Santin,0.0,/fmXoa9aaKQXsFykZKYO7HMTHCoM.jpg,2025-10-24,Alessandro Santin,False,10.0,1
False,,[],1568001,zh,Fly You To The Moon,,0.0,/1Cr8WvtY3wKciLucdCPljLaqrRq.jpg,2025-01-01,Fly You To The Moon,False,10.0,1
False,/2a0J4BA98tSath87UqLPZNzxCji.jpg,[10402],1567994,en,The Fearless Flyers // Live in Italy,The Fearless Flyers give a funky performance live in Italy.,0.0517,/dpUqO77T3hBBkkZiRULXPIXk3dN.jpg,2025-10-21,The Fearless Flyers // Live in Italy,False,10.0,1
False,/p098J1E42jEZovoWHLMnv5YK7f9.jpg,"[35, 27]",1567924,en,Podcasters Must Die,TMG Studios’ first short film in the form of a comedic slasher. A killer is on the loose and he’s coming for your favorite podcasters.,0.0766,/aLs8wvWjC5otNMyR2ZJlxSXeD2h.jpg,2025-10-22,Podcasters Must Die,False,10.0,1
False,/6J2r4Sjl6eUdE1yuPwVHoRrsbho.jpg,"[878, 14, 18, 10751]",1567838,en,Stories of Songville,"A retelling of Daniel Chapters 1-3 in a world of sci-fi and fantasy. Thralldom, a tyrannical regime has conquered a magical and music-loving land called Songville. Danny, Mish, and Hanan, now exiles, rise from captives to high-ranking overseers under the Iron Master’s rule. They faithfully serve their master while secretly pledging allegiance to the true High King and the ways of Songville. However, as tensions rise and the cost of resistance grows, they must decide whether to risk their lives for the sake of faith and what they truly love— or remain silent in the face of tyranny. Are they willing to put their lives on the line for it?",0.056,/ysKO9UyTWNmiLG4PiY4svPx5P0o.jpg,2025-07-01,Stories of Songville,False,10.0,1
False,/ehQ2YhfSUxvKGXG7peSxEF79kDk.jpg,"[878, 53, 9648]",1567829,es,#13,"Ricardo wakes up in a warehouse filled with laboratory artifacts. When he tries to escape, he finds a locked door and mysterious noises coming from outside. Overwhelmed by the desire to recover his memories, he tries to open the door, only to find the truth behind it.",0.3284,/hbfKSAFX5XuMJwstIUHUaGGFbQX.jpg,2025-10-03,#13,False,10.0,1
False,/c94Clp8AYAur85msf9TCUA0ox0m.jpg,[35],1567635,pl,Klipy #goofy2025,,0.0451,/kuL0zaUj0MxnxfAmqfg5p243yCn.jpg,2025-04-21,Klipy #goofy2025,False,10.0,1
False,/lPhNLNNSRPTvR7511TYv2OfEAcL.jpg,[10402],1567033,en,JADE - THAT’S SHOWBIZ BABY! THE TOUR from the London Roundhouse,"Concert film of JADE’s THAT’S SHOWBIZ BABY! THE TOUR at the Roundhouse in London, England on October 22, 2025.",0.0256,/iYnBjCB62QRwPJZ9KF3q2QLBtBd.jpg,2025-10-22,JADE - THAT’S SHOWBIZ BABY! THE TOUR from the London Roundhouse,False,10.0,1
False,/zyiofpeSptgjj1GdxBeCEky2rmM.jpg,[35],1566961,en,Awkward Gawker,"After accidentally going viral, our apologetic hero encounters unhinged adversaries and unhelpful childhood heroes on her quest to keep her job.",0.1268,/9bzwyqPlX2rmmfhUdizeQmoT4zJ.jpg,2025-10-18,Awkward Gawker,False,10.0,1
False,,"[35, 80, 53, 28]",1566936,en,Lost The Plot,"Yung T, an aspiring actor decides to star in an advert to get some attention, only to discover he hasn't made a single dime of it but is noticed by one producer, this all leads him to go down the path of the criminal underworld.",0.0214,,2025-02-23,Lost The Plot,False,10.0,1
False,/nvaiz6d6ZJcXMmAOISTD6Eoj05N.jpg,[35],1566834,en,Leaving My Mother,"A teenage boy gets the opportunity of a lifetime. But to follow his passions and chase his dreams of becoming a magician, he must face his biggest challenge yet - leaving his loving mother.",0.4011,/2jNuPhWGnOXtGP0BF2vG3USXsqL.jpg,2025-10-17,Leaving My Mother,False,10.0,1
False,/1JnIrN7jWZqpxtqMEzDIoBkJSpb.jpg,[18],1566824,en,Displacement,An intense conversation between a mother and her child.,0.0071,/mWOGMFizP65aQMZHktSIDMbGNfb.jpg,2025-05-29,Displacement,False,10.0,1
False,,"[99, 16]",1566762,ar,Al Amal: A Journey of Hope,"An animated short documentary crafted by people on the move in the refugee camp of the island of Lesbos (GR), following the story of Orhan, a Syrian Kurd who fled war with his family in 2013, seeking safety in Turkey—only to find that peace was still a distant dream.",0.1041,/lrmFc0Z0ISYb8CALsV08Zu26xIl.jpg,2025-02-20,Al Amal: A Journey of Hope,False,10.0,1
False,/gVrga5P6sTYqca8U2sYWs6afFcL.jpg,"[12, 10751]",1566664,nl,Red Bull Stalen Ros 2025,,0.0498,/iZzlrLWHV8rwEegsyhUzhJwsRl0.jpg,2025-10-25,Red Bull Stalen Ros 2025,False,10.0,1
False,,[],1566568,en,26.2,"""26.2” follows four New Yorkers training for the 2024 NYC Marathon: a retired math teacher, an NYPD administrative aide, a public defender, and an elevator mechanic. Between them, they’ve survived a stroke, cancer, a life-changing house fire, and finishing dead last in the 2023 race. They’re not professional runners. They’re people who’ve been knocked down and decided to keep moving. This isn’t a story about running fast. It’s a story about getting there at all.",0.0143,/n6ki2fvGv95cejmuTjkYsUKrNp4.jpg,2025-10-28,26.2,False,10.0,1
False,,"[27, 18, 53]",1566453,en,Grapefruit,A famous kids show goes off the rails ...,0.0286,/w07LwSVnH1FgU2Wwt2Vxkl9EU3I.jpg,2025-10-15,Grapefruit,False,10.0,1
False,,"[35, 10751]",1566267,tl,H4pPy 6iR7hd4y D3n M4rK,Ang munting short film.,0.0071,/9QMsFCtz1ZIS8AhLijTDWM4Mqgh.jpg,2025-10-21,H4pPy 6iR7hd4y D3n M4rK,False,10.0,1
False,,"[27, 28, 12, 53]",1566231,en,Fears is a fluke Tears is the root,James is looking for his wife after finding letters she left behind. He stops by a town and meets a few bizarre characters changing his life forever.,0.0268,/zw1HDx9HV1rnseFVklNK4wY2NLY.jpg,2025-10-11,Fears is a fluke Tears is the root,False,10.0,1
False,/tyxWGYQwgKZIM0t8e357VvEZmZg.jpg,"[10749, 18]",1566059,en,Gardenia,"Two lovers, sharing an afternoon tea, have what could be their final moments of a forbidden love. Faced with the potential of only having the memories of them together left, Julia tries her best to win Elizabeth back, before Elizabeth moves away with her newlywed husband.",0.0682,/gmgwY09PUW7LrcAq3AT8boV1oT8.jpg,2025-09-30,Gardenia,False,10.0,1
False,/4w8jVka6Cx8YOajsCwM8Puvthu2.jpg,"[12, 35, 14]",1565812,pt,O SUPER GUIA DEFINITIVAMENTE ÉPICO CHEIROSO E BUNITO DE RPG,"In this work from IES 025, a group of RPG players from a mystical and distant land, as usual, schedule another regular game. However... everything changes when they receive a visit from a new (and very well-known) player...",0.1534,,2025-10-20,THE SUPER GUIDE DEFINITELY EPIC FRAGRANT AND BIUTIFUL OF RPG,False,10.0,2
False,/t9GG7gTEROufW749OATS5RdJOQ4.jpg,[99],1565723,pt,Vibrations,"In an intimate and provocative journey, Vibrations is a documentary-essay that explores the filmmaker’s complex relationship with explicit imagery and his own sexuality. Born into a Catholic family and struggling to put his homosexuality into words, the director finds in pornography a space for self-exploration and acceptance. The film dives into the nuances of alternative pornography, challenging stigmas and revealing how desire, identity, and the politics of the body intertwine both on screen and in life. A work that pulses between the personal and the universal, Vibrations challenges perceptions and invites a rediscovery of pleasure and freedom through the image.",0.062,/cHkzRBqzn40b4uZMSePGgiZ9q2M.jpg,2025-05-01,Vibrations,False,10.0,1
False,/1BMbiuOlOsNhVd8r1uH8S3tacru.jpg,[878],1565549,en,Anachronist,"Waking to a door shutting, Aswin finds his roommate Alan and the entire building deserted. As friends fade in and out, and the hostel twists into a maze, Aswin is trapped in a terrifying, inescapable loop of collapsing reality.",0.1488,/jWg9LY6E764EersO7qCz5sT9pBE.jpg,2025-05-27,Anachronist,False,10.0,1
